_id,year_month,year,month,month_name,harmonize_grp,hmn_grp_name,duty
224,2020-10-01T00:00:00,2020,10,October,40,ยางและของทำด้วยยาง,101557704
225,2020-10-01T00:00:00,2020,10,October,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,104723593
226,2020-09-01T00:00:00,2020,9,September,87,ยานยนต์และส่วนประกอบ,921575375
227,2020-09-01T00:00:00,2020,9,September,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,741165991
228,2020-09-01T00:00:00,2020,9,September,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,549355114
229,2020-09-01T00:00:00,2020,9,September,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,409547556
230,2020-09-01T00:00:00,2020,9,September,73,ของทำด้วยเหล็กหรือเหล็กกล้า,278885567
231,2020-09-01T00:00:00,2020,9,September,39,พลาสติกและของที่ทำด้วยพลาสติก,260970626
232,2020-09-01T00:00:00,2020,9,September,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,291848634
233,2020-09-01T00:00:00,2020,9,September,42,เครื่องหนัง,166431134
234,2020-09-01T00:00:00,2020,9,September,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,179408455
235,2020-09-01T00:00:00,2020,9,September,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,157820989
236,2020-09-01T00:00:00,2020,9,September,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),274210245
273,2020-06-01T00:00:00,2020,6,June,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,441056219
237,2020-09-01T00:00:00,2020,9,September,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",109245638
238,2020-09-01T00:00:00,2020,9,September,64,รองเท้า,107350761
239,2020-09-01T00:00:00,2020,9,September,40,ยางและของทำด้วยยาง,102562388
240,2020-09-01T00:00:00,2020,9,September,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,106621062
241,2020-08-01T00:00:00,2020,8,August,87,ยานยนต์และส่วนประกอบ,808724406
242,2020-08-01T00:00:00,2020,8,August,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,660354924
243,2020-08-01T00:00:00,2020,8,August,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,507216716
244,2020-08-01T00:00:00,2020,8,August,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,431125835
245,2020-08-01T00:00:00,2020,8,August,73,ของทำด้วยเหล็กหรือเหล็กกล้า,241173425
246,2020-08-01T00:00:00,2020,8,August,39,พลาสติกและของที่ทำด้วยพลาสติก,258693014
247,2020-08-01T00:00:00,2020,8,August,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,226921496
248,2020-08-01T00:00:00,2020,8,August,42,เครื่องหนัง,151974436
249,2020-08-01T00:00:00,2020,8,August,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,170713088
250,2020-08-01T00:00:00,2020,8,August,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,95688301
251,2020-08-01T00:00:00,2020,8,August,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),156580036
252,2020-08-01T00:00:00,2020,8,August,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",89597632
253,2020-08-01T00:00:00,2020,8,August,64,รองเท้า,129647940
254,2020-08-01T00:00:00,2020,8,August,40,ยางและของทำด้วยยาง,93833476
293,2020-05-01T00:00:00,2020,5,May,42,เครื่องหนัง,63943827
255,2020-08-01T00:00:00,2020,8,August,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,119332349
256,2020-07-01T00:00:00,2020,7,July,87,ยานยนต์และส่วนประกอบ,652675189
257,2020-07-01T00:00:00,2020,7,July,85,เครื่องจักรไฟฟ้า เครื่องอุปกรณ์ไฟฟ้า และส่วนประกอบ,658245193
258,2020-07-01T00:00:00,2020,7,July,84,เครื่องจักร เครื่องใช้กล และส่วนประกอบ,445045805
259,2020-07-01T00:00:00,2020,7,July,30,ผลิตภัณฑ์ทางเภสัชสัชกรรม,436710599
260,2020-07-01T00:00:00,2020,7,July,73,ของทำด้วยเหล็กหรือเหล็กกล้า,231867190
261,2020-07-01T00:00:00,2020,7,July,39,พลาสติกและของที่ทำด้วยพลาสติก,256303745
262,2020-07-01T00:00:00,2020,7,July,33,เครื่องหอม เครื่องสำอางหรือสิ่งปรุงแต่งสำหรับประทินร่างกาย,170994012
263,2020-07-01T00:00:00,2020,7,July,42,เครื่องหนัง,159710693
264,2020-07-01T00:00:00,2020,7,July,62,เครื่องแต่งกายและส่วนประกอบ ไม่ได้ถักแบบนิตหรือแบบโครเชต์,165475589
265,2020-07-01T00:00:00,2020,7,July,7,พืชผักรวมทั้งรากและหัวบางชนิดที่บริโภคได้,150385224
266,2020-07-01T00:00:00,2020,7,July,23,อาหารสัตว์(กากและเศษที่เหลือจากอุตสาหกรรมผลิตอาหาร),186721812
267,2020-07-01T00:00:00,2020,7,July,90,"เครื่องมือและอุปกรณ์ที่ใช้ในทางทัศนศาสตร์,การแพทย์,การถ่ายรูป,การวัด,การตรวจสอบ",85955167
268,2020-07-01T00:00:00,2020,7,July,64,รองเท้า,115279653
269,2020-07-01T00:00:00,2020,7,July,40,ยางและของทำด้วยยาง,85204897
270,2020-07-01T00:00:00,2020,7,July,61,เครื่องแต่งกายและส่วนประกอบ ถักแบบนิตหรือแบบโครเชต์,112834087
